player_id,player_name,position,sub_position,country_of_citizenship,date_of_birth,peak_valuation_date,peak_market_value_eur,valuation_observation_count,age_at_peak_value,peak_age_position_percentile,peak_value_position_rank
576033,Doğan Alemdar,Goalkeeper,Goalkeeper,Türkiye,29/10/02,19/9/22,4000000,16,19,0.003389831,128
465836,Stefan Bajic,Goalkeeper,Goalkeeper,France,23/12/01,16/12/21,2000000,7,19,0.003389831,160
912902,Guillaume Restes,Goalkeeper,Goalkeeper,France,11/3/05,24/3/25,20000000,8,20,0.010169492,32
607720,Jonas Urbig,Goalkeeper,Goalkeeper,Germany,8/8/03,20/10/23,2000000,7,20,0.010169492,161
625014,Julen Agirrezabala,Goalkeeper,Goalkeeper,Spain,26/12/00,13/10/21,5000000,12,20,0.010169492,113
418561,Kristoffer Klaesson,Goalkeeper,Goalkeeper,Norway,27/11/00,26/7/21,2000000,10,20,0.010169492,161
553282,Tjark Ernst,Goalkeeper,Goalkeeper,,15/3/03,20/10/23,1500000,6,20,0.010169492,179
696849,Etienne Green,Goalkeeper,Goalkeeper,England,19/7/00,16/12/21,10000000,11,21,0.027118644,70
585550,Gavin Bazunu,Goalkeeper,Goalkeeper,Ireland,20/2/02,16/3/23,18000000,6,21,0.027118644,38
566799,James Trafford,Goalkeeper,Goalkeeper,England,10/10/02,14/3/24,18000000,6,21,0.027118644,38
329813,João Virgínia,Goalkeeper,Goalkeeper,Portugal,10/10/99,8/6/21,1000000,13,21,0.027118644,201
670840,Joe Whitworth,Goalkeeper,Goalkeeper,England,29/2/04,18/6/25,1700000,6,21,0.027118644,175
997861,Kauã Santos,Goalkeeper,Goalkeeper,Brazil,11/4/03,9/10/24,2500000,7,21,0.027118644,147
309397,Lennart Grill,Goalkeeper,Goalkeeper,Germany,25/1/99,1/7/20,1500000,7,21,0.027118644,180
486046,Maarten Vandevoordt,Goalkeeper,Goalkeeper,Belgium,26/2/02,19/12/23,11000000,12,21,0.027118644,68
667991,Alaa Bellaarouch,Goalkeeper,Goalkeeper,Morocco,1/2/02,3/6/24,2000000,11,22,0.054237288,162
453704,Álvaro Fernández,Goalkeeper,Goalkeeper,Spain,13/4/98,19/3/21,4000000,9,22,0.054237288,129
725912,Antonín Kinský,Goalkeeper,Goalkeeper,Czech Republic,13/3/03,18/3/25,15000000,13,22,0.054237288,47
466783,Arnau Tenas,Goalkeeper,Goalkeeper,Spain,30/5/01,12/7/23,5000000,15,22,0.054237288,114
565093,Bart Verbruggen,Goalkeeper,Goalkeeper,Netherlands,18/8/02,30/5/25,30000000,14,22,0.054237288,19
481675,Christos Mandas,Goalkeeper,Goalkeeper,Greece,17/9/01,5/6/24,3000000,10,22,0.054237288,142
448705,Diant Ramaj,Goalkeeper,Goalkeeper,Germany,19/9/01,31/5/24,18000000,15,22,0.054237288,39
585323,Filip Jørgensen,Goalkeeper,Goalkeeper,Denmark,16/4/02,7/6/24,20000000,15,22,0.054237288,33
315858,Gianluigi Donnarumma,Goalkeeper,Goalkeeper,Italy,25/2/99,15/7/21,65000000,12,22,0.054237288,4
488935,Hákon Valdimarsson,Goalkeeper,Goalkeeper,Iceland,13/10/01,14/3/24,2500000,10,22,0.054237288,148
542586,Illan Meslier,Goalkeeper,Goalkeeper,France,2/3/00,3/11/22,22000000,8,22,0.054237288,28
493513,Karl Hein,Goalkeeper,Goalkeeper,Estonia,13/4/02,11/10/24,3000000,8,22,0.054237288,142
463600,Lucas Chevalier,Goalkeeper,Goalkeeper,France,6/11/01,3/6/24,25000000,14,22,0.054237288,23
453737,Marcel Lotka,Goalkeeper,Goalkeeper,Germany,25/5/01,13/6/23,1500000,12,22,0.054237288,181
568617,Răzvan Sava,Goalkeeper,Goalkeeper,Romania,21/6/02,25/3/25,2500000,14,22,0.054237288,148
543666,Stefano Turati,Goalkeeper,Goalkeeper,Italy,5/9/01,20/12/23,7000000,10,22,0.054237288,96
486604,Vitezslav Jaros,Goalkeeper,Goalkeeper,Czech Republic,23/7/01,21/5/24,5000000,7,22,0.054237288,114
418651,Yahia Fofana,Goalkeeper,Goalkeeper,Cote d'Ivoire,21/8/00,2/11/22,2500000,8,22,0.054237288,148
432298,Zion Suzuki,Goalkeeper,Goalkeeper,Japan,21/8/02,17/6/25,20000000,14,22,0.054237288,33
317057,Adrian Semper,Goalkeeper,Goalkeeper,Croatia,12/1/98,24/6/21,2300000,7,23,0.118644068,157
240414,Alex Meret,Goalkeeper,Goalkeeper,Italy,22/3/97,25/8/20,25000000,14,23,0.118644068,24
336077,Altay Bayındır,Goalkeeper,Goalkeeper,Türkiye,14/4/98,12/10/21,16000000,17,23,0.118644068,46
410436,Bailey Peacock-Farrell,Goalkeeper,Goalkeeper,Northern Ireland,29/10/96,13/10/20,1200000,8,23,0.118644068,195
208166,Bartłomiej Drągowski,Goalkeeper,Goalkeeper,Poland,19/8/97,3/6/21,16000000,15,23,0.118644068,46
333175,Bingourou Kamara,Goalkeeper,Goalkeeper,Senegal,21/10/96,15/10/20,1500000,7,23,0.118644068,182
336307,Christian Früchtl,Goalkeeper,Goalkeeper,Germany,28/1/00,12/6/23,1200000,9,23,0.118644068,195
468539,Daniel Peretz,Goalkeeper,Goalkeeper,Israel,10/7/00,18/10/23,5000000,15,23,0.118644068,115
371816,Dimitry Bertaud,Goalkeeper,Goalkeeper,DR Congo,6/6/98,30/5/22,1500000,10,23,0.118644068,182
421873,Elia Caprile,Goalkeeper,Goalkeeper,Italy,25/8/01,17/6/25,9000000,15,23,0.118644068,78
552223,Filip Stanković,Goalkeeper,Goalkeeper,Serbia,25/2/02,25/3/25,6000000,15,23,0.118644068,106
284769,Florian Müller,Goalkeeper,Goalkeeper,Germany,13/11/97,9/6/21,8000000,14,23,0.118644068,84
357047,Gautier Larsonneur,Goalkeeper,Goalkeeper,France,23/2/97,7/1/21,8000000,14,23,0.118644068,84
502676,Giorgi Mamardashvili,Goalkeeper,Goalkeeper,Georgia,29/9/00,18/7/24,45000000,18,23,0.118644068,6
303657,Ionuț Radu,Goalkeeper,Goalkeeper,Romania,28/5/97,25/8/20,8000000,14,23,0.118644068,84
297194,Iván Villar,Goalkeeper,Goalkeeper,Spain,9/7/97,10/6/21,2500000,12,23,0.118644068,149
371013,Ivor Pandur,Goalkeeper,Goalkeeper,Croatia,25/3/00,23/6/23,2000000,9,23,0.118644068,163
631693,Jesús Owono,Goalkeeper,Goalkeeper,Equatorial Guinea,1/3/01,7/6/24,1000000,7,23,0.118644068,202
251892,Juan Soriano,Goalkeeper,Goalkeeper,Spain,23/8/97,8/10/20,1600000,14,23,0.118644068,177
283489,Luca Zidane,Goalkeeper,Goalkeeper,Algeria,13/5/98,21/3/22,2000000,8,23,0.118644068,163
367464,Luís Maximiano,Goalkeeper,Goalkeeper,Portugal,5/1/99,3/6/22,12000000,12,23,0.118644068,59
712107,Luiz Júnior,Goalkeeper,Goalkeeper,Brazil,14/1/01,6/6/24,6000000,10,23,0.118644068,106
459763,Marco Carnesecchi,Goalkeeper,Goalkeeper,Italy,1/7/00,5/6/24,16000000,11,23,0.118644068,46
186901,Marek Rodák,Goalkeeper,Goalkeeper,Slovakia,13/12/96,13/10/20,6000000,10,23,0.118644068,106
526845,Noah Atubolu,Goalkeeper,Goalkeeper,Germany,25/5/02,5/6/25,18000000,15,23,0.118644068,40
471936,Oliver Christensen,Goalkeeper,Goalkeeper,Denmark,22/3/99,9/11/22,4500000,10,23,0.118644068,123
318507,Paul Bernardoni,Goalkeeper,Goalkeeper,France,18/4/97,7/1/21,10000000,13,23,0.118644068,71
301240,Samuele Perisan,Goalkeeper,Goalkeeper,Italy,21/8/97,24/6/21,1300000,11,23,0.118644068,193
262396,Unai Simón,Goalkeeper,Goalkeeper,Spain,11/6/97,23/7/20,30000000,10,23,0.118644068,20
448632,Yehvann Diouf,Goalkeeper,Goalkeeper,Senegal,16/11/99,16/10/23,10000000,10,23,0.118644068,71
284430,Aarón Escandell,Goalkeeper,Goalkeeper,Spain,27/9/95,23/7/20,1000000,10,24,0.220338983,203
357117,Alban Lafont,Goalkeeper,Goalkeeper,Cote d'Ivoire,23/1/99,27/3/23,20000000,15,24,0.220338983,34
201574,Angus Gunn,Goalkeeper,Goalkeeper,Scotland,22/1/96,30/7/20,5000000,8,24,0.220338983,116
395671,Anthony Racioppi,Goalkeeper,Goalkeeper,Switzerland,31/12/98,19/10/23,2200000,10,24,0.220338983,158
371021,Arijanet Murić,Goalkeeper,Goalkeeper,Kosovo,7/11/98,1/6/23,12000000,17,24,0.220338983,60
258919,Dean Henderson,Goalkeeper,Goalkeeper,England,12/3/97,28/5/21,22000000,13,24,0.220338983,29
465555,Djordje Petrovic,Goalkeeper,Goalkeeper,Serbia,8/10/99,27/5/24,20000000,13,24,0.220338983,34
256339,Emil Audero,Goalkeeper,Goalkeeper,Indonesia,18/1/97,3/6/21,14000000,12,24,0.220338983,53
390304,Federico Ravaglia,Goalkeeper,Goalkeeper,Italy,11/11/99,5/6/24,1000000,8,24,0.220338983,203
226049,Freddie Woodman,Goalkeeper,Goalkeeper,England,4/3/97,8/6/21,10000000,10,24,0.220338983,72
344591,Gaëtan Poussin,Goalkeeper,Goalkeeper,France,13/1/99,16/6/23,1800000,8,24,0.220338983,173
283170,Iñaki Peña,Goalkeeper,Goalkeeper,Spain,2/3/99,22/12/23,8000000,10,24,0.220338983,85
226073,Ivo Grbic,Goalkeeper,Goalkeeper,Croatia,18/1/96,8/10/20,7000000,15,24,0.220338983,97
561613,Joan García,Goalkeeper,Goalkeeper,Spain,4/5/01,9/6/25,25000000,13,24,0.220338983,25
562742,Leo Román,Goalkeeper,Goalkeeper,Spain,6/7/00,9/6/25,5000000,11,24,0.220338983,116
400536,Mads Hermansen,Goalkeeper,Goalkeeper,Denmark,11/7/00,18/3/25,15000000,14,24,0.220338983,48
465955,Marcin Bulka,Goalkeeper,Goalkeeper,Poland,4/10/99,3/6/24,20000000,14,24,0.220338983,34
550829,Matej Kovar,Goalkeeper,Goalkeeper,Czech Republic,17/5/00,29/5/24,7000000,9,24,0.220338983,97
610190,Nediljko Labrovic,Goalkeeper,Goalkeeper,Croatia,10/10/99,4/6/24,4500000,11,24,0.220338983,124
594993,Ouparine Djoco,Goalkeeper,Goalkeeper,France,22/4/98,30/5/22,1800000,8,24,0.220338983,173
403151,Robert Sánchez,Goalkeeper,Goalkeeper,Spain,18/11/97,3/11/22,32000000,17,24,0.220338983,16
373714,Wuilker Fariñez,Goalkeeper,Goalkeeper,Venezuela,15/2/98,30/5/22,4000000,13,24,0.220338983,130
427568,Aaron Ramsdale,Goalkeeper,Goalkeeper,England,14/5/98,20/6/23,40000000,17,25,0.294915254,8
404839,Andriy Lunin,Goalkeeper,Goalkeeper,Ukraine,11/2/99,7/6/24,25000000,11,25,0.294915254,26
236734,Axel Werner,Goalkeeper,Goalkeeper,Argentina,28/2/96,21/4/21,1500000,7,25,0.294915254,183
397676,Dani Cárdenas,Goalkeeper,Goalkeeper,Spain,28/3/97,24/3/23,2000000,12,25,0.294915254,164
438682,Daniel Fuzato,Goalkeeper,Goalkeeper,Brazil,4/7/97,29/12/22,1000000,9,25,0.294915254,204
260841,Daniel Iversen,Goalkeeper,Goalkeeper,Denmark,19/7/97,20/6/23,5000000,12,25,0.294915254,117
415383,Hervé Koffi,Goalkeeper,Goalkeeper,Burkina Faso,16/10/96,6/1/22,2500000,12,25,0.294915254,150
346551,Kamil Grabara,Goalkeeper,Goalkeeper,Poland,8/1/99,9/10/24,14000000,13,25,0.294915254,54
192279,Kepa Arrizabalaga,Goalkeeper,Goalkeeper,Spain,3/10/94,30/7/20,28000000,14,25,0.294915254,21
340353,Maduka Okoye,Goalkeeper,Goalkeeper,Nigeria,28/8/99,18/10/24,7500000,15,25,0.294915254,93
357658,Mark Travers,Goalkeeper,Goalkeeper,Ireland,18/5/99,16/12/24,4000000,13,25,0.294915254,131
318470,Matvey Safonov,Goalkeeper,Goalkeeper,Russia,25/2/99,10/12/24,22000000,12,25,0.294915254,30
338670,Mile Svilar,Goalkeeper,Goalkeeper,Serbia,27/8/99,17/6/25,25000000,14,25,0.294915254,26
286415,Pau López,Goalkeeper,Goalkeeper,Spain,13/12/94,25/8/20,17000000,17,25,0.294915254,44
251322,Philipp Köhn,Goalkeeper,Goalkeeper,Switzerland,2/4/98,18/12/23,8000000,16,25,0.294915254,86
244192,Pierluigi Gollini,Goalkeeper,Goalkeeper,Italy,18/3/95,25/8/20,17000000,15,25,0.294915254,44
346546,Radoslaw Majecki,Goalkeeper,Goalkeeper,Poland,16/11/99,10/12/24,7000000,11,25,0.294915254,98
199321,Rubén Blanco,Goalkeeper,Goalkeeper,Spain,25/7/95,8/10/20,7000000,13,25,0.294915254,98
205657,Rúnar Alex Rúnarsson,Goalkeeper,Goalkeeper,Iceland,18/2/95,13/10/20,2000000,11,25,0.294915254,164
222209,Thomas Strakosha,Goalkeeper,Goalkeeper,Albania,19/3/95,25/8/20,25000000,16,25,0.294915254,26
296428,Timon Weiner,Goalkeeper,Goalkeeper,Germany,18/1/99,6/6/24,1500000,12,25,0.294915254,183
221624,Zack Steffen,Goalkeeper,Goalkeeper,United States,2/4/95,13/10/20,6000000,10,25,0.294915254,107
12907,Alessio Cragno,Goalkeeper,Goalkeeper,Italy,28/6/94,25/8/20,20000000,11,26,0.369491525,35
417913,Álvaro Valles,Goalkeeper,Goalkeeper,Spain,25/7/97,21/3/24,15000000,13,26,0.369491525,49
290559,Anthony Mandréa,Goalkeeper,Goalkeeper,Algeria,25/12/96,27/10/23,2000000,8,26,0.369491525,165
340918,Caoimhín Kelleher,Goalkeeper,Goalkeeper,Ireland,23/11/98,16/12/24,22000000,15,26,0.369491525,31
257814,Gregor Kobel,Goalkeeper,Goalkeeper,Switzerland,6/12/97,14/12/23,40000000,13,26,0.369491525,9
388516,Josep Martínez,Goalkeeper,Goalkeeper,Spain,27/5/98,18/10/24,12000000,13,26,0.369491525,61
242359,Juan Musso,Goalkeeper,Goalkeeper,Argentina,6/5/94,25/8/20,20000000,11,26,0.369491525,35
241923,Lorenzo Montipò,Goalkeeper,Goalkeeper,Italy,20/2/96,7/6/22,4500000,12,26,0.369491525,125
352041,Lucas Perri,Goalkeeper,Goalkeeper,Brazil,10/12/97,11/12/23,8000000,11,26,0.369491525,87
301238,Michele Di Gregorio,Goalkeeper,Goalkeeper,Italy,27/7/97,5/6/24,18000000,14,26,0.369491525,41
124419,Odysseas Vlachodimos,Goalkeeper,Goalkeeper,Greece,26/4/94,28/1/21,18000000,14,26,0.369491525,41
160963,Robin Zentner,Goalkeeper,Goalkeeper,Germany,28/10/94,9/6/21,5000000,12,26,0.369491525,118
274958,Saturnin Allagbé,Goalkeeper,Goalkeeper,Benin,22/11/93,15/10/20,1500000,8,26,0.369491525,184
257474,Vanja Milinković-Savić,Goalkeeper,Goalkeeper,Serbia,20/2/97,11/10/23,6000000,12,26,0.369491525,108
147051,Yvon Mvogo,Goalkeeper,Goalkeeper,Switzerland,6/6/94,25/5/21,4500000,10,26,0.369491525,125
163048,Alberto Paleari,Goalkeeper,Goalkeeper,Italy,29/8/92,21/8/20,1000000,11,27,0.420338983,205
304144,Alen Sherri,Goalkeeper,Goalkeeper,Albania,15/12/97,18/12/24,1000000,13,27,0.420338983,205
212862,Álex Remiro,Goalkeeper,Goalkeeper,Spain,24/3/95,7/11/22,25000000,12,27,0.420338983,27
195778,Alexander Nübel,Goalkeeper,Goalkeeper,Germany,30/9/96,29/5/24,12000000,12,27,0.420338983,62
163568,Alfred Gomis,Goalkeeper,Goalkeeper,Senegal,5/9/93,15/10/20,9000000,11,27,0.420338983,79
234509,André Onana,Goalkeeper,Goalkeeper,Cameroon,2/4/96,9/10/23,40000000,15,27,0.420338983,10
298197,Antonio Sivera,Goalkeeper,Goalkeeper,Spain,11/8/96,7/6/24,6000000,13,27,0.420338983,109
275218,Augusto Batalla,Goalkeeper,Goalkeeper,Argentina,30/4/96,19/12/23,6000000,10,27,0.420338983,109
258482,Boris Radunović,Goalkeeper,Goalkeeper,Serbia,26/5/96,12/6/23,1500000,9,27,0.420338983,185
208379,Christian Walton,Goalkeeper,Goalkeeper,England,9/11/95,9/6/23,1200000,7,27,0.420338983,196
120186,Daniel Bachmann,Goalkeeper,Goalkeeper,Austria,9/7/94,5/10/21,3000000,10,27,0.420338983,143
136401,Daniel Bentley,Goalkeeper,Goalkeeper,England,13/7/93,22/12/20,4000000,12,27,0.420338983,132
226012,David Soria,Goalkeeper,Goalkeeper,Spain,4/4/93,8/10/20,15000000,12,27,0.420338983,50
316884,Dominik Greif,Goalkeeper,Goalkeeper,Slovakia,6/4/97,27/12/24,6000000,14,27,0.420338983,109
238223,Ederson,Goalkeeper,Goalkeeper,Brazil,17/8/93,13/10/20,56000000,12,27,0.420338983,5
251299,Finn Dahmen,Goalkeeper,Goalkeeper,Germany,27/3/98,5/6/25,9000000,16,27,0.420338983,79
286047,Guglielmo Vicario,Goalkeeper,Goalkeeper,Italy,7/10/96,14/3/24,35000000,14,27,0.420338983,12
128899,Jack Butland,Goalkeeper,Goalkeeper,England,10/3/93,15/10/20,3500000,12,27,0.420338983,138
121483,Jan Oblak,Goalkeeper,Goalkeeper,Slovenia,7/1/93,8/10/20,90000000,13,27,0.420338983,1
131758,Jesse Joronen,Goalkeeper,Goalkeeper,Finland,21/3/93,25/8/20,4000000,12,27,0.420338983,132
336367,Joe Lumley,Goalkeeper,Goalkeeper,England,15/2/95,13/5/22,1000000,11,27,0.420338983,205
288415,Léo Jardim,Goalkeeper,Goalkeeper,Brazil,20/3/95,30/5/22,4000000,9,27,0.420338983,132
85864,Loris Karius,Goalkeeper,Goalkeeper,Germany,22/6/93,26/11/20,2000000,9,27,0.420338983,166
205465,Marc-Aurèle Caillard,Goalkeeper,Goalkeeper,France,12/5/94,23/3/22,1200000,13,27,0.420338983,196
118161,Marius Müller,Goalkeeper,Goalkeeper,Germany,12/7/93,31/7/20,2000000,14,27,0.420338983,166
345437,Mateusz Lis,Goalkeeper,Goalkeeper,Poland,27/2/97,23/12/24,1800000,17,27,0.420338983,174
110923,Mattia Perin,Goalkeeper,Goalkeeper,Italy,10/11/92,25/8/20,7500000,12,27,0.420338983,94
182906,Mike Maignan,Goalkeeper,Goalkeeper,France,3/7/95,15/6/23,45000000,10,27,0.420338983,7
284270,Moritz Nicolas,Goalkeeper,Goalkeeper,Germany,21/10/97,27/3/25,5000000,13,27,0.420338983,119
223972,Patrick Pentz,Goalkeeper,Goalkeeper,Austria,2/1/97,10/6/24,3000000,13,27,0.420338983,143
189744,Paul Nardi,Goalkeeper,Goalkeeper,France,18/5/94,8/10/21,3000000,12,27,0.420338983,143
190263,Predrag Rajković,Goalkeeper,Goalkeeper,Serbia,31/10/95,7/11/22,10000000,9,27,0.420338983,73
282028,Rémy Descamps,Goalkeeper,Goalkeeper,France,25/6/96,16/10/23,1500000,12,27,0.420338983,185
246335,Rubén Yáñez,Goalkeeper,Goalkeeper,Spain,12/10/93,5/1/21,2000000,9,27,0.420338983,166
207302,Sergio Rico,Goalkeeper,Goalkeeper,Spain,1/9/93,15/10/20,8000000,10,27,0.420338983,88
77757,Thomas Kaminski,Goalkeeper,Goalkeeper,Belgium,23/10/92,15/10/20,3000000,11,27,0.420338983,143
84938,Timo Horn,Goalkeeper,Goalkeeper,Germany,12/5/93,10/2/21,4000000,13,27,0.420338983,132
238537,Wladimiro Falcone,Goalkeeper,Goalkeeper,Italy,12/4/95,21/3/23,5000000,13,27,0.420338983,119
93763,Alexander Schwolow,Goalkeeper,Goalkeeper,Germany,2/6/92,16/9/20,8000000,13,28,0.549152542,89
105470,Alisson,Goalkeeper,Goalkeeper,Brazil,2/10/92,13/10/20,80000000,12,28,0.549152542,2
120629,Alphonse Areola,Goalkeeper,Goalkeeper,France,27/2/93,8/6/21,17000000,14,28,0.549152542,45
112541,Andrey Lunev,Goalkeeper,Goalkeeper,Russia,13/11/91,29/7/20,6500000,12,28,0.549152542,102
72476,Bernd Leno,Goalkeeper,Goalkeeper,Germany,4/3/92,30/7/20,32000000,15,28,0.549152542,17
188930,Danijel Petkovic,Goalkeeper,Goalkeeper,Montenegro,25/5/93,23/3/22,1500000,8,28,0.549152542,186
111873,Emiliano Martínez,Goalkeeper,Goalkeeper,Argentina,2/9/92,16/7/21,35000000,15,28,0.549152542,13
187624,Fabian Bredlow,Goalkeeper,Goalkeeper,Germany,2/3/95,29/3/23,1500000,11,28,0.549152542,186
172015,Fernando Pacheco,Goalkeeper,Goalkeeper,Spain,18/5/92,8/10/20,14000000,9,28,0.549152542,55
193256,Gauthier Gallon,Goalkeeper,Goalkeeper,France,23/4/93,16/12/21,2500000,10,28,0.549152542,151
290537,Jean Butez,Goalkeeper,Goalkeeper,France,8/6/95,9/6/23,8000000,14,28,0.549152542,89
110867,Jed Steer,Goalkeeper,Goalkeeper,England,23/9/92,13/10/20,1200000,8,28,0.549152542,197
260053,Jiri Pavlenka,Goalkeeper,Goalkeeper,Czech Republic,14/4/92,10/2/21,6500000,12,28,0.549152542,102
130164,Jordan Pickford,Goalkeeper,Goalkeeper,England,7/3/94,15/9/22,28000000,14,28,0.549152542,22
108880,Koen Casteels,Goalkeeper,Goalkeeper,Belgium,25/6/92,9/6/21,14000000,8,28,0.549152542,55
74857,Marc-André ter Stegen,Goalkeeper,Goalkeeper,Germany,30/4/92,8/10/20,75000000,12,28,0.549152542,3
199976,Marco Sportiello,Goalkeeper,Goalkeeper,Italy,10/5/92,25/8/20,2000000,9,28,0.549152542,167
94308,Marko Dmitrovic,Goalkeeper,Goalkeeper,Serbia,24/1/92,8/10/20,10000000,12,28,0.549152542,74
160929,Marvin Schwäbe,Goalkeeper,Goalkeeper,Germany,25/4/95,22/6/23,7000000,11,28,0.549152542,99
128969,Mathew Ryan,Goalkeeper,Goalkeeper,Australia,8/4/92,13/10/20,8000000,12,28,0.549152542,89
190280,Patrik Carlgren,Goalkeeper,Goalkeeper,Sweden,8/1/92,23/12/20,1000000,11,28,0.549152542,206
195488,Paulo Gazzaniga,Goalkeeper,Goalkeeper,Argentina,2/1/92,13/10/20,4000000,10,28,0.549152542,133
234811,Rui Silva,Goalkeeper,Goalkeeper,Portugal,7/2/94,3/6/22,15000000,11,28,0.549152542,51
248738,Sergio Herrera,Goalkeeper,Goalkeeper,Spain,5/6/93,3/6/22,8000000,13,28,0.549152542,89
238993,Simone Scuffet,Goalkeeper,Goalkeeper,Italy,31/5/96,5/6/24,2500000,13,28,0.549152542,151
165467,Stole Dimitrievski,Goalkeeper,Goalkeeper,North Macedonia,25/12/93,23/9/22,4000000,13,28,0.549152542,133
108390,Thibaut Courtois,Goalkeeper,Goalkeeper,Belgium,11/5/92,8/10/20,75000000,11,28,0.549152542,3
146714,Tomas Koubek,Goalkeeper,Goalkeeper,Czech Republic,26/8/92,26/11/20,2500000,9,28,0.549152542,151
118997,Aitor Fernández,Goalkeeper,Goalkeeper,Spain,3/5/91,23/7/20,10000000,15,29,0.644067797,75
379869,Arthur Desmas,Goalkeeper,Goalkeeper,France,7/4/94,19/3/24,2500000,13,29,0.644067797,152
190786,Baptiste Reynet,Goalkeeper,Goalkeeper,France,28/10/90,15/10/20,2500000,8,29,0.644067797,152
127181,Benjamin Lecomte,Goalkeeper,Goalkeeper,France,26/4/91,12/10/20,11000000,9,29,0.644067797,69
191056,Brice Samba,Goalkeeper,Goalkeeper,France,25/4/94,16/10/23,15000000,14,29,0.644067797,52
284342,Conan Ledesma,Goalkeeper,Goalkeeper,Argentina,13/2/93,7/11/22,10000000,12,29,0.644067797,75
203026,Danny Ward,Goalkeeper,Goalkeeper,Wales,22/6/93,15/9/22,8000000,14,29,0.644067797,90
59377,David de Gea,Goalkeeper,Goalkeeper,Spain,7/11/90,13/10/20,35000000,14,29,0.644067797,14
262749,David Raya,Goalkeeper,Goalkeeper,Spain,15/9/95,16/12/24,40000000,15,29,0.644067797,11
170911,Donovan Léon,Goalkeeper,Goalkeeper,French Guiana,3/11/92,2/6/22,1200000,13,29,0.644067797,198
442531,Edouard Mendy,Goalkeeper,Goalkeeper,Senegal,1/3/92,23/12/21,32000000,11,29,0.644067797,18
197929,Ivan Provedel,Goalkeeper,Goalkeeper,Italy,17/3/94,20/12/23,14000000,17,29,0.644067797,56
227805,Jaume Doménech,Goalkeeper,Goalkeeper,Spain,5/11/90,8/10/20,6000000,14,29,0.644067797,110
79045,Jeroen Zoet,Goalkeeper,Goalkeeper,Netherlands,6/1/91,29/10/20,5000000,8,29,0.644067797,120
247915,Jonas Omlin,Goalkeeper,Goalkeeper,Switzerland,10/1/94,22/6/23,9000000,14,29,0.644067797,80
249994,José Sá,Goalkeeper,Goalkeeper,Portugal,17/1/93,15/6/22,18000000,12,29,0.644067797,42
99254,Luigi Sepe,Goalkeeper,Goalkeeper,Italy,8/5/91,25/8/20,6000000,11,29,0.644067797,110
80894,Lukasz Skorupski,Goalkeeper,Goalkeeper,Poland,5/5/91,25/8/20,5500000,11,29,0.644067797,111
124884,Marco Bizot,Goalkeeper,Goalkeeper,Netherlands,10/3/91,14/10/20,5500000,9,29,0.644067797,111
85528,Marco Silvestri,Goalkeeper,Goalkeeper,Italy,2/3/91,29/12/20,10000000,14,29,0.644067797,75
425306,Matt Turner,Goalkeeper,Goalkeeper,United States,24/6/94,9/10/23,10000000,11,29,0.644067797,75
196813,Michael Zetterer,Goalkeeper,Goalkeeper,Germany,12/7/95,20/12/24,4500000,13,29,0.644067797,126
248454,Nikola Vasilj,Goalkeeper,Goalkeeper,Bosnia-Herzegovina,2/12/95,5/6/25,3500000,15,29,0.644067797,139
